ID	Name	_CATEGORY	UiID	Genre	SubType	DetailType	Quality	Price	BindType	MaxExistTime	MaxExistAmount	MaxDurability	CanStack	CanConsume	CanTrade	CanDestroy	ScriptName	SkillID	SkillLevel	_LEVEL	CoolDownID	RequireLevel	RequireProfessionID	RequireProfessionBranch	RequireProfessionLevel	RequireGender	CanUseOnHorse	CanUseInFight	CanGoodCampUse	CanEvilCampUse	CanNeutralCampUse	AucGenre	AucSubType	RequireForce	RequireCamp	TargetType	Prefix	Postfix	EnchantID	BoxID	ExistType	MapBanUseItemMask	IgnoreBindMask	BelongForceMask
8761	九羊神功·残页八	节日清明	67725	3	0	0	2	20000	1	1460588400	0	20	1	1	1	1	scripts\Map\节日清明\item\九羊神功.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	4			
8762	九羊神功·断篇	节日清明	67726	3	0	0	3	200000	3	0	0	20	1	1	1	1	scripts\Map\节日清明\item\九羊神功.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2		7	0			0	0	0			
8763	草药清单	黑龙沼	67727	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8764	拆除的兽夹	成都	67728	2	0	0	1	0	3	0	8	8	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8765	破旧的布娃娃	五毒教门派	67729	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8766	迷情蛊解药	五毒教门派	67731	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\五毒\item\解除情蛊-蛊解药.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8767	丧尸蛊解药	五毒教门派	3924	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\五毒\item\尸毒攻心.lua	0	0	0	145	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8768	冰蚕渔网	五毒教门派	67732	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\五毒\item\捕鱼网.lua	0	0	0	147	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8769	赤鲟尾鳍	五毒教门派	67733	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8770	疑魂蛊	五毒教门派	67734	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\五毒\item\疑魂之蛊 - 疑魂蛊.lua	0	0	0	146	0	0	0	0	0	0	1	1	1	1	20	2	0	7	0			0	0	0			
8771	河蚌之珠	五毒教门派	67735	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8772	还魂花	五毒教门派	67736	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8773	清心散	五毒教门派	67737	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\五毒\item\救助苗民 - 清心散.lua	0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8774	归神草	五毒教门派	67738	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8775	唐书雁的信	五毒教门派	67739	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8776	蛊虫丸	五毒教门派	67740	2	0	0	3	0	3	0	1	1	1	0	0	1	scripts\Map\五毒\item\蛊虫丸.lua	0	0	0	147	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8777	金银虫珥	五毒教门派	67741	2	0	0	1	0	3	0	5	5	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8778	百花秘药	五毒教门派	67742	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8779	香蕉皮	无量山	67743	2	0	0	1	0	3	0	1	1	1	1	0	1	scripts/Map/无量山/Item/香蕉皮.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8780	叶锦花	五毒教门派	67744	2	0	0	1	0	3	0	8	8	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8781	犀牛肉	五毒教门派	67745	2	0	0	1	0	3	0	0	1	1	0	0	1		0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8782	火烈果	五毒教门派	67746	2	0	0	1	0	3	0	6	6	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8783	妙计锦包	成都	67747	2	0	0	1	0	3	0	1	1	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8784	鹿茸	五毒教门派	67748	2	0	0	1	0	3	0	0	1	1	0	0	1		0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8785	当归草	五毒教门派	67749	2	0	0	1	0	3	0	8	8	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8786	鳄鱼血	五毒教门派	67750	2	0	0	1	0	3	0	4	4	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8787	明矾	五毒教门派	67751	2	0	0	1	0	3	0	4	4	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8788	鱼腥草	五毒教门派	67752	2	0	0	1	0	3	0	8	8	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8789	蛊毒解药	五毒教门派	67753	2	0	0	1	0	3	0	4	4	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8790	京衙卫配包	成都	67754	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\成都\item\京衙卫配包.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8791	小玉泉坊	五毒教门派	67755	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\五毒\item\喝酒.lua	0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8792	双生毒花	五毒教门派	67756	2	0	0	1	0	3	0	8	8	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8793	擂台赛宝典	帮会擂台赛	67757	2	0	0	1	0	3	0	0	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	14	2	0	7	0			0	0	0			
8794	诸葛锦囊	盛大版本	67758	3	0	0	4	0	1	0	0	100	1	1	0	1	scripts/Map/盛大版本/item/诸葛锦囊.lua	0	0	0	144	70	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8795	神兵密匣	盛大版本	67759	3	0	0	5	0	3	0	0	100	1	1	0	1	scripts/Map/盛大版本/item/神兵密匣.lua	0	0	0	145	70	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8796	阵营守卫锦旗	盛大版本	67760	3	0	0	4	0	3	0	0	100	1	1	0	1	scripts/Map/盛大版本/item/阵营守卫锦旗.lua	0	0	0	137	70	0	0	0	0	0	1	1	1	0	20	2	0	6	0			0	0	0			
8797	五毒失心散	寂灭厅	67762	2	0	0	1	0	3	0	5	5	1	1	0	1	scripts\Map\寂灭厅\item\五毒失心散.lua	2855	1	0	144	0	0	0	0	0	0	1	1	1	1	20	2	0	7	0			0	0	0			
8798	灵蛛血	五毒教门派	67763	2	0	0	1	0	3	0	6	6	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8799	赤炼菇	五毒教门派	67764	2	0	0	1	0	3	0	8	8	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8800	一封情信	五毒教门派	67765	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	145	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8801	凝血丸	五毒教门派	67766	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\五毒\item\起死回生.lua	0	0	0	145	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8802	灵毒花	五毒教门派	67767	2	0	0	1	0	3	0	8	8	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8803	散落的衣物	五毒教门派	67768	2	0	0	1	0	3	0	3	3	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8804	含羞草	五毒教门派	67769	2	0	0	1	0	3	0	5	5	1	1	0	1	scripts\Map\五毒\item\蒲公英.lua	0	0	0	145	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8805	叶晖留书	五毒教门派	67770	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8806	火把	五毒教门派	67771	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\五毒\item\神殿圣火.lua	0	0	0	145	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8807	南诏令牌	五毒教门派	67772	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8808	点燃的火把	五毒教门派	67773	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\五毒\item\叛军粮草-火把.lua	0	0	0	145	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8809	小定风丹	成都	67774	2	0	0	1	0	3	0	5	5	1	1	0	1	scripts/Map/成都/item/药品妙圆塔救人.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8810	风蜈	运营活动道具	67775	3	0	0	4	0	3	2592000	1	1	1	0	0	1	scripts\Activity\新手卡活动\item\五毒跟宠召唤脚本.lua	0	0	0	144	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	3			
8811	圣蝎	运营活动道具	67776	3	0	0	4	0	3	2592000	1	1	1	0	0	1	scripts\Activity\新手卡活动\item\五毒跟宠召唤脚本.lua	0	0	0	144	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	3			
8812	灵蛇	运营活动道具	67777	3	0	0	4	0	3	2592000	1	1	1	0	0	1	scripts\Activity\新手卡活动\item\五毒跟宠召唤脚本.lua	0	0	0	144	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	3			
8813	玉蟾	运营活动道具	67778	3	0	0	4	0	3	2592000	1	1	1	0	0	1	scripts\Activity\新手卡活动\item\五毒跟宠召唤脚本.lua	0	0	0	144	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	3			
8814	天蛛	运营活动道具	67779	3	0	0	4	0	3	2592000	1	1	1	0	0	1	scripts\Activity\新手卡活动\item\五毒跟宠召唤脚本.lua	0	0	0	144	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	3			
8815	曲云的包裹	五毒教门派	67780	2	0	0	1	0	3	0	0	1	1	0	0	1		0	0	0	145	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8816	蟠桃	五毒教门派	67781	2	0	0	1	0	3	0	0	1	1	0	0	1		0	0	0	145	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8817	野生橘梗	五毒教门派	67782	2	0	0	1	0	3	0	8	8	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8818	鸣香草	五毒教门派	67783	2	0	0	1	0	3	0	20	20	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8819	草药瓶	五毒教门派	67784	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\五毒\item\染病象群-草药.lua	7339	1	0	145	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8820	蓬莱秘符	五毒教门派	67785	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\五毒\item\人鬼情未了-蓬莱秘符.lua	0	0	0	145	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8821	一封密信	五毒教门派	67786	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\五毒\item\父女相认的信.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8822	飞蚁	五毒教门派	67787	2	0	0	1	0	3	0	6	6	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8823	猴儿草	五毒教门派	67788	2	0	0	1	0	3	0	8	8	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8824	秘笈·天蛛引	五毒教门派	69157	2	0	0	0	100000	3	0	1	1	1	0	1	1		0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8825	逆魔短匕	荻花圣殿	67790	2	0	0	3	0	3	0	0	1	0	0	0	1	scripts\Map\荻花圣殿\item\侠！- 逆魔短匕.lua	0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8826	结实的树枝	成都	67791	2	0	0	1	0	3	0	8	8	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8827	瓦力的维修工具盒	成都	67792	2	0	0	1	0	3	0	1	1	1	1	0	1	scripts/Map/成都/item/瓦力的发条钥匙.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8828	少侠成长包·10级	新手大礼包	67793	8	1	0	2	0	3	0	1	1	0	0	0	1	scripts\item\box.lua	0	0	0	0	10	0	0	0	0	0	0	1	1	1	16	1	0	7	0			0	31	0			
8829	少侠成长包·20级	新手大礼包	67794	8	1	0	2	0	3	0	1	1	0	0	0	1	scripts\item\box.lua	0	0	0	0	20	0	0	0	0	0	0	1	1	1	16	1	0	7	0			0	32	0			
8830	少侠成长包·30级	新手大礼包	67795	8	1	0	2	0	3	0	1	1	0	0	0	1	scripts\item\box.lua	0	0	0	0	30	0	0	0	0	0	0	1	1	1	16	1	0	7	0			0	33	0			
8831	少侠成长包·40级	新手大礼包	67796	8	1	0	2	0	3	0	1	1	0	0	0	1	scripts\item\box.lua	0	0	0	0	40	0	0	0	0	0	0	1	1	1	16	1	0	7	0			0	34	0			
8832	少侠成长包·50级	新手大礼包	67797	8	1	0	2	0	3	0	1	1	0	0	0	1	scripts\item\box.lua	0	0	0	0	50	0	0	0	0	0	0	1	1	1	16	1	0	7	0			0	35	0			
8833	少侠成长包·60级	新手大礼包	67798	8	1	0	2	0	3	0	1	1	0	0	0	1	scripts\item\box.lua	0	0	0	0	60	0	0	0	0	0	0	1	1	1	16	1	0	7	0			0	36	0			
8834	少侠成长包·70级	新手大礼包	67799	8	1	0	2	0	3	0	1	1	0	0	0	1	scripts\item\box.lua	0	0	0	0	70	0	0	0	0	0	0	1	1	1	16	1	0	7	0			0	37	0			
8835	少侠成长武器礼盒·20级	新手大礼包	67800	3	0	0	3	0	3	0	0	1	1	0	0	1	scripts\Map\新手卡活动\item\新手黄金包武器礼盒.lua	0	0	0	145	20	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8836	少侠成长武器礼盒·30级	新手大礼包	67801	3	0	0	3	0	3	0	0	1	1	0	0	1	scripts\Map\新手卡活动\item\新手黄金包武器礼盒.lua	0	0	0	145	30	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8837	少侠成长武器礼盒·50级	新手大礼包	67802	3	0	0	3	0	3	0	0	1	1	0	0	1	scripts\Map\新手卡活动\item\新手黄金包武器礼盒.lua	0	0	0	145	50	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8838	少侠成长武器礼盒·70级	新手大礼包	67803	3	0	0	3	0	3	0	0	1	1	0	0	1	scripts\Map\新手卡活动\item\新手黄金包武器礼盒.lua	0	0	0	145	70	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8839	再会首礼盒·甲	运营活动道具	67804	8	1	0	2	0	3	0	1	1	0	0	0	1	scripts\item\box.lua	0	0	0	0	70	0	0	0	0	0	0	1	1	1	16	1	0	7	0			0	38	0			
8840	再会首礼盒·乙	运营活动道具	67805	8	1	0	2	0	3	0	1	1	0	0	0	1	scripts\item\box.lua	0	0	0	0	72	0	0	0	0	0	0	1	1	1	16	1	0	7	0			0	39	0			
8841	再会首礼盒·丙	运营活动道具	67806	8	1	0	2	0	3	0	1	1	0	0	0	1	scripts\item\box.lua	0	0	0	0	74	0	0	0	0	0	0	1	1	1	16	1	0	7	0			0	40	0			
8842	再会首礼盒·丁	运营活动道具	67807	8	1	0	2	0	3	0	1	1	0	0	0	1	scripts\item\box.lua	0	0	0	0	76	0	0	0	0	0	0	1	1	1	16	1	0	7	0			0	41	0			
8843	再会首礼盒·戊	运营活动道具	67808	8	1	0	2	0	3	0	1	1	0	0	0	1	scripts\item\box.lua	0	0	0	0	78	0	0	0	0	0	0	1	1	1	16	1	0	7	0			0	42	0			
8844	再会首装备礼盒·鞋子	运营活动道具	67809	3	0	0	3	0	3	0	0	1	1	0	0	1	scripts\Map\流失玩家回归活动\item\再会首升级装备礼盒.lua	0	0	0	145	70	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8845	再会首装备礼盒·上衣	运营活动道具	67810	3	0	0	3	0	3	0	0	1	1	0	0	1	scripts\Map\流失玩家回归活动\item\再会首升级装备礼盒.lua	0	0	0	145	72	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8846	再会首装备礼盒·护腕	运营活动道具	67811	3	0	0	3	0	3	0	0	1	1	0	0	1	scripts\Map\流失玩家回归活动\item\再会首升级装备礼盒.lua	0	0	0	145	74	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8847	再会首装备礼盒·腰带	运营活动道具	67812	3	0	0	3	0	3	0	0	1	1	0	0	1	scripts\Map\流失玩家回归活动\item\再会首升级装备礼盒.lua	0	0	0	145	76	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8848	再会首装备礼盒·帽子	运营活动道具	67813	3	0	0	3	0	3	0	0	1	1	0	0	1	scripts\Map\流失玩家回归活动\item\再会首升级装备礼盒.lua	0	0	0	145	78	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8849	陷阱	五毒教门派	67814	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\五毒\item\巫兽之血-陷阱.lua	0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8850	血盅	五毒教门派	67815	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\五毒\item\巫兽之血-血蛊.lua	0	0	0	146	0	0	0	0	0	0	1	1	1	1	20	2	0	7	0			0	0	0			
8851	巫兽之血	五毒教门派	67816	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8852	斗擂签	帮会擂台赛	67817	3	0	0	3	0	3	2592000	1	1	0	1	0	1	scripts\Tong\item\擂台竞猜奖励.lua	0	0	0	145	0	0	0	0	0	0	0	1	1	1	14	2	0	7	0			0	0	3			
8853	五彩石·冥天	五彩石	67818	11	0	0	4	0	1	0	0	1	0	0	1	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			300	0	0			
8854	香蕉	五毒教门派	67819	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\五毒\item\灵符解咒-临时道具.lua	0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8855	老鼠	五毒教门派	67820	2	0	0	1	0	3	0	1	1	1	1	0	1	scripts\Map\五毒\item\老鼠.lua	0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8856	至尊金樽	帮会擂台赛	67821	3	0	0	3	0	3	2592000	1	1	1	1	0	1	scripts\Map\帮会领地\item\帮会擂台赛冠亚军奖励道具.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	14	2	0	7	0			0	0	3			
8857	传奇银杯	帮会擂台赛	67822	3	0	0	3	0	3	2592000	1	1	0	1	0	1	scripts\Map\帮会领地\item\帮会擂台赛冠亚军奖励道具.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	14	2	0	7	0			0	0	3			
8858	沙利耶的事记	荻花圣殿	67823	2	0	0	1	0	3	0	1	1	0	0	0	1	scripts\Map\荻花圣殿\item\莉雅沙的手记.lua	0	0	0	0	0	0	0	0	0	1	0	1	1	1	20	2	0	7	0			0	0	0			
8859	擂台鲜花	帮会擂台赛	67824	3	0	0	2	0	1	0	0	20	1	1	0	1	scripts\Map\帮会领地\item\擂台鲜花.lua	0	0	0	439	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8860	秘笈·灵蛇引	五毒教门派	69157	2	0	0	0	100000	3	0	1	1	1	0	1	1		0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8861	秘笈·化蝶	五毒教门派	69157	2	0	0	0	100000	3	0	1	1	1	0	1	1		0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8862	秘笈·冰蚕牵丝	五毒教门派	69157	2	0	0	0	100000	3	0	1	1	1	0	1	1		0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8863	秘笈·蛇影	五毒教门派	69157	2	0	0	0	100000	3	0	1	1	1	0	1	1		0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8864	秘笈·风蜈引	五毒教门派	69157	2	0	0	0	100000	3	0	1	1	1	0	1	1		0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8865	秘笈·百足	五毒教门派	69157	2	0	0	0	100000	3	0	1	1	1	0	1	1		0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8866	秘笈·醉舞九天	五毒教门派	69157	2	0	0	0	100000	3	0	1	1	1	0	1	1		0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8867	秘笈·迷心蛊	五毒教门派	69157	2	0	0	0	100000	3	0	1	1	1	0	1	1		0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8868	秘笈·眠蛊	五毒教门派	69157	2	0	0	0	100000	3	0	1	1	1	0	1	1		0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8869	秘笈·凤凰蛊	五毒教门派	69157	2	0	0	0	100000	3	0	1	1	1	0	1	1		0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8870	秘笈·圣蝎引	五毒教门派	69157	2	0	0	0	100000	3	0	1	1	1	0	1	1		0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
8871	粗制布卷	生活技艺_缝纫材料	4088	3	3	0	2	40	1	0	0	20	1	1	1	1		0	0	10	0	0	0	0	0	0	0	0	1	1	1	10	4	0	7	0			0	0	0			
8872	丝制布卷	生活技艺_缝纫材料	4089	3	3	0	2	185	1	0	0	20	1	1	1	1		0	0	20	0	0	0	0	0	0	0	0	1	1	1	10	4	0	7	0			0	0	0			
8873	绸缎布卷	生活技艺_缝纫材料	4087	3	3	0	2	415	1	0	0	20	1	1	1	1		0	0	30	0	0	0	0	0	0	0	0	1	1	1	10	4	0	7	0			0	0	0			
8874	彩色布卷	生活技艺_缝纫材料	67836	3	3	0	2	575	1	0	0	20	1	1	1	1		0	0	40	0	0	0	0	0	0	0	0	1	1	1	10	4	0	7	0			0	0	0			
8875	上品止血丸	新手大礼包	672	1	1	0	2	850	3	0	0	10	1	1	0	1		7067	6	62		50					1	1				9	2											
8876	上品活络丸	新手大礼包	671	1	1	0	3	850	3	0	0	10	1	1	0	1		7066	6	62		50					1	1				9	2											
8877	上灵草	黑龙沼	67837	2	0	0	1	0	3	0	8	8	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	10	2	0	7	0			0	0	0			
8878	新浪直播视频道具	运营活动道具	67838	2	0	0	4	0	3	86400	0	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	3			
8879	五行石·火（一级）	五行石	65927	10		1	2	0	3	0	0	200	1	1	1	1	scripts/Map/世界通用/item/五行石道具转换.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	15	4	0	7	0			316	0	0			
8880	五行石·火（二级）	五行石	65928	10		2	2	0	3	0	0	200	1	1	1	1	scripts/Map/世界通用/item/五行石道具转换.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	15	4	0	7	0			317	0	0			
8881	五行石·火（三级）	五行石	65929	10		3	3	0	3	0	0	100	1	1	1	1	scripts/Map/世界通用/item/五行石道具转换.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	15	4	0	7	0			318	0	0			
8882	五行石·火（四级）	五行石	65930	10		4	3	0	3	0	0	100	1	1	1	1	scripts/Map/世界通用/item/五行石道具转换.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	15	4	0	7	0			319	0	0			
8883	五行石·火（五级）	五行石	65931	10		5	4	0	3	0	0	50	1	1	1	1	scripts/Map/世界通用/item/五行石道具转换.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	15	4	0	7	0			320	0	0			
8884	五行石·金（一级）	五行石	65895	10		1	2	0	3	0	0	200	1	1	1	1	scripts/Map/世界通用/item/五行石道具转换.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	15	1	0	7	0			301	0	0			
8885	五行石·金（二级）	五行石	65897	10		2	2	0	3	0	0	200	1	1	1	1	scripts/Map/世界通用/item/五行石道具转换.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	15	1	0	7	0			302	0	0			
8886	五行石·金（三级）	五行石	65898	10		3	3	0	3	0	0	100	1	1	1	1	scripts/Map/世界通用/item/五行石道具转换.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	15	1	0	7	0			303	0	0			
8887	五行石·金（四级）	五行石	65899	10		4	3	0	3	0	0	100	1	1	1	1	scripts/Map/世界通用/item/五行石道具转换.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	15	1	0	7	0			304	0	0			
8888	五行石·金（五级）	五行石	65900	10		5	4	0	3	0	0	50	1	1	1	1	scripts/Map/世界通用/item/五行石道具转换.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	15	1	0	7	0			305	0	0			
8889	五行石·木（一级）	五行石	65907	10		1	2	0	3	0	0	200	1	1	1	1	scripts/Map/世界通用/item/五行石道具转换.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	15	2	0	7	0			306	0	0			
